policy,seed,time_seconds,time_hours,minimum,mean,maximum
"UBR-CA",20260703,1060500.000000,294.583333,25.577828,25.577828,25.577828
"UBR-CA",20260703,1060800.000000,294.666667,19.508390,19.508390,19.508390
"UBR-CA",20260703,1061100.000000,294.750000,15.719125,33.859563,52.000000
"UBR-CA",20260703,1061400.000000,294.833333,15.880361,35.940180,56.000000
"UBR-CA",20260703,1061700.000000,294.916667,19.880361,39.940180,60.000000
"UBR-CA",20260703,1062000.000000,295.000000,20.982628,42.491314,64.000000
"UBR-CA",20260703,1062300.000000,295.083333,22.779395,44.915635,67.051875
"UBR-CA",20260703,1062600.000000,295.166667,26.560643,48.309877,70.059112
"UBR-CA",20260703,1062900.000000,295.250000,30.560643,51.855529,73.150415
"UBR-CA",20260703,1063200.000000,295.333333,34.560643,54.080662,73.600681
"UBR-CA",20260703,1063500.000000,295.416667,38.560643,58.080662,77.600681
"UBR-CA",20260703,1063800.000000,295.500000,42.560643,61.952147,81.343652
"UBR-CA",20260703,1064100.000000,295.583333,45.906897,65.625274,85.343652
"UBR-CA",20260703,1064400.000000,295.666667,49.906897,69.625274,89.343652
"UBR-CA",20260703,1064700.000000,295.750000,53.906897,73.303799,92.700702
"UBR-CA",20260703,1065000.000000,295.833333,57.906897,76.240721,94.574544
"UBR-CA",20260703,1065300.000000,295.916667,61.906897,80.240721,98.574544
"UBR-CA",20260703,1065600.000000,296.000000,65.767366,84.170955,102.574544
"UBR-CA",20260703,1065900.000000,296.083333,67.630682,87.102613,106.574544
"UBR-CA",20260703,1066200.000000,296.166667,71.630682,90.681813,109.732945
"UBR-CA",20260703,1066500.000000,296.250000,75.376857,94.554901,113.732945
"UBR-CA",20260703,1066800.000000,296.333333,79.376857,98.554901,117.732945
"UBR-CA",20260703,1067100.000000,296.416667,80.602317,101.131078,121.659838
"UBR-CA",20260703,1067400.000000,296.500000,84.602317,102.881203,121.160089
"UBR-CA",20260703,1067700.000000,296.583333,87.557628,105.017152,122.476675
"UBR-CA",20260703,1068000.000000,296.666667,91.557628,108.053638,124.549647
"UBR-CA",20260703,1068300.000000,296.750000,95.557628,110.513862,125.470096
"UBR-CA",20260703,1068600.000000,296.833333,99.557628,111.957642,124.357656
"UBR-CA",20260703,1068900.000000,296.916667,102.910262,114.332777,125.755293
"UBR-CA",20260703,1069200.000000,297.000000,105.249034,116.997611,128.746188
"UBR-CA",20260703,1069500.000000,297.083333,108.350310,119.973337,131.596363
"UBR-CA",20260703,1069800.000000,297.166667,111.066981,123.331672,135.596363
"UBR-CA",20260703,1070100.000000,297.250000,113.919660,126.758012,139.596363
"UBR-CA",20260703,1070400.000000,297.333333,117.046153,130.321258,143.596363
"UBR-CA",20260703,1070700.000000,297.416667,118.366538,132.981450,147.596363
"UBR-CA",20260703,1071000.000000,297.500000,122.366538,136.981450,151.596363
"UBR-CA",20260703,1071300.000000,297.583333,126.366538,140.981450,155.596363
"UBR-CA",20260703,1071600.000000,297.666667,130.366538,144.981450,159.596363
"UBR-CA",20260703,1071900.000000,297.750000,134.366538,147.183797,160.001056
"UBR-CA",20260703,1072200.000000,297.833333,138.366538,150.512213,162.657888
"UBR-CA",20260703,1072500.000000,297.916667,142.366538,154.424883,166.483228
"UBR-CA",20260703,1072800.000000,298.000000,146.366538,158.068292,169.770046
"UBR-CA",20260703,1073100.000000,298.083333,150.366538,159.955152,169.543767
"UBR-CA",20260703,1073400.000000,298.166667,165.627267,165.627267,165.627267
"UBR-CA",20260703,1073700.000000,298.250000,165.151264,165.151264,165.151264
"UBR-CA",20260703,1074000.000000,298.333333,163.144813,163.144813,163.144813
"UBR-CA",20260703,1074300.000000,298.416667,159.104208,159.104208,159.104208
"UBR-CA",20260703,1074600.000000,298.500000,155.497142,155.497142,155.497142
"UBR-CA",20260703,1074900.000000,298.583333,149.975510,149.975510,149.975510
"UBR-CA",20260703,1075200.000000,298.666667,145.109663,145.109663,145.109663
"UBR-CA",20260703,1075500.000000,298.750000,144.812905,144.812905,144.812905
"UBR-CA",20260703,1075800.000000,298.833333,146.146621,146.146621,146.146621
"UBR-CA",20260703,1076100.000000,298.916667,145.679258,145.679258,145.679258
"UBR-CA",20260703,1076400.000000,299.000000,144.239984,144.239984,144.239984
"UBR-CA",20260703,1076700.000000,299.083333,140.751151,140.751151,140.751151
"UBR-CA",20260703,1077000.000000,299.166667,136.273023,136.273023,136.273023
"UBR-CA",20260703,1077300.000000,299.250000,137.744959,137.744959,137.744959
"UBR-CA",20260703,1077600.000000,299.333333,136.330220,136.330220,136.330220
"UBR-CA",20260703,1077900.000000,299.416667,134.023966,134.023966,134.023966
"UBR-CA",20260703,1078200.000000,299.500000,132.750278,132.750278,132.750278
"UBR-CA",20260703,1078500.000000,299.583333,130.426689,130.426689,130.426689
"UBR-CA",20260703,1078800.000000,299.666667,130.358005,130.358005,130.358005
"UBR-CA",20260703,1079100.000000,299.750000,128.006676,128.006676,128.006676
"UBR-CA",20260703,1079400.000000,299.833333,123.804578,123.804578,123.804578
"UBR-CA",20260703,1079700.000000,299.916667,121.511941,121.511941,121.511941
"UBR-CA",20260703,1080000.000000,300.000000,118.912987,118.912987,118.912987
"UBR-CA",20260703,1080300.000000,300.083333,117.540040,117.540040,117.540040
"UBR-CA",20260703,1080600.000000,300.166667,117.720389,117.720389,117.720389
"UBR-CA",20260703,1080900.000000,300.250000,116.455599,116.455599,116.455599
"UBR-CA",20260703,1081200.000000,300.333333,112.914051,112.914051,112.914051
"UBR-CA",20260703,1081500.000000,300.416667,107.840027,107.840027,107.840027
"UBR-CA",20260703,1081800.000000,300.500000,105.389367,105.389367,105.389367
"UBR-CA",20260703,1082100.000000,300.583333,100.723956,100.723956,100.723956
"UBR-CA",20260703,1082400.000000,300.666667,96.146459,96.146459,96.146459
"UBR-CA",20260703,1082700.000000,300.750000,95.427371,95.427371,95.427371
"UBR-CA",20260703,1083000.000000,300.833333,91.637926,91.637926,91.637926
"UBR-CA",20260703,1083300.000000,300.916667,93.219099,93.219099,93.219099
"UBR-CA",20260703,1083600.000000,301.000000,96.769347,96.769347,96.769347
"UBR-CA",20260703,1083900.000000,301.083333,98.778395,98.778395,98.778395
"UBR-CA",20260703,1084200.000000,301.166667,100.537634,100.537634,100.537634
"UBR-CA",20260703,1084500.000000,301.250000,101.983777,101.983777,101.983777
"UBR-CA",20260703,1084800.000000,301.333333,103.518876,103.518876,103.518876
"UBR-CA",20260703,1085100.000000,301.416667,107.518876,107.518876,107.518876
"UBR-CA",20260703,1085400.000000,301.500000,111.518876,111.518876,111.518876
"UBR-CA",20260703,1085700.000000,301.583333,113.463207,113.463207,113.463207
"UBR-CA",20260703,1086000.000000,301.666667,117.463207,117.463207,117.463207
"UBR-CA",20260703,1086300.000000,301.750000,121.463207,121.463207,121.463207
"UBR-CA",20260703,1086600.000000,301.833333,125.463207,125.463207,125.463207
"UBR-CA",20260703,1086900.000000,301.916667,129.463207,129.463207,129.463207
"UBR-CA",20260703,1087200.000000,302.000000,133.463207,133.463207,133.463207
"UBR-CA",20260703,1087500.000000,302.083333,137.463207,137.463207,137.463207
"UBR-CA",20260703,1087800.000000,302.166667,141.463207,141.463207,141.463207
"UBR-CA",20260703,1088100.000000,302.250000,145.463207,145.463207,145.463207
"UBR-CA",20260703,1088400.000000,302.333333,149.218223,149.218223,149.218223
